#	D	ID	E	ID0	E0
#
# D             Trajectory length [1 Mpc]
# ID/ID0/ID1    Particle type (PDG MC numbering scheme)
# E/E0/E1       Energy [1 EeV]
# no index = current, 0 = at source, 1 = at point of creation
#
# CRPropa version: -128-NOTFOUND
#
5.36417E+00	1000010010	5.53900E+01	1000010010	5.53900E+01
9.73288E+00	1000010010	2.20054E+00	1000010010	2.20054E+00
5.66640E+00	1000010010	8.10795E+01	1000010010	8.10795E+01
6.35276E+00	1000010010	8.86036E+01	1000010010	8.86036E+01
1.61053E+00	1000010010	3.67089E-01	1000010010	3.67089E-01
3.96759E+00	1000010010	1.05302E+00	1000010010	1.05302E+00
3.42129E+00	1000000010	2.42475E+02	1000010010	3.29626E+02
8.10747E+00	1000010010	8.39911E-01	1000010010	8.39911E-01
2.62384E+00	1000010010	3.97272E-01	1000010010	3.97272E-01
2.72721E+00	1000010010	2.64151E+00	1000010010	2.64151E+00
7.56501E+00	1000010010	3.27921E-01	1000010010	3.27921E-01
2.58163E+00	1000010010	1.61087E-01	1000010010	1.61087E-01
3.46967E+00	1000010010	9.25722E+00	1000010010	9.25722E+00
6.28565E+00	1000010010	2.46223E+02	1000010010	3.77466E+02
2.23103E+00	1000010010	1.55580E+00	1000010010	1.55580E+00
8.13209E+00	1000010010	1.51082E+02	1000010010	3.66748E+02
3.11638E+00	1000010010	6.68086E+02	1000010010	6.68086E+02
2.84661E+00	1000010010	1.17135E+02	1000010010	1.17135E+02
6.69200E+00	1000000010	1.87829E+02	1000010010	2.17882E+02
1.23943E+00	1000010010	4.65614E+00	1000010010	4.65614E+00
7.79236E+00	1000010010	1.80783E+00	1000010010	1.80783E+00
7.79540E+00	1000010010	9.03050E-01	1000010010	9.03050E-01
7.16336E+00	1000010010	2.53028E+00	1000010010	2.53028E+00
5.91084E+00	1000010010	4.12270E-01	1000010010	4.12270E-01
5.98502E-01	1000010010	1.03615E+02	1000010010	1.03615E+02
5.93758E+00	1000010010	9.49009E+02	1000010010	9.49009E+02
4.12965E+00	1000000010	4.68221E+02	1000010010	6.83108E+02
1.89205E+00	1000010010	2.08027E+01	1000010010	2.08027E+01
2.64696E+00	1000010010	4.73946E+01	1000010010	4.73946E+01
1.35884E-01	1000010010	3.77990E+02	1000010010	3.77990E+02
9.83011E+00	1000010010	3.35476E+02	1000010010	7.42418E+02
5.47199E+00	1000010010	3.70358E+01	1000010010	3.70358E+01
3.87598E+00	1000010010	1.89865E+00	1000010010	1.89865E+00
9.06901E+00	1000010010	1.55364E+02	1000010010	2.64650E+02
7.36264E-02	1000010010	2.15804E-01	1000010010	2.15804E-01
5.66698E+00	1000010010	2.30929E-01	1000010010	2.30929E-01
9.61140E+00	1000010010	2.18191E+02	1000010010	4.70934E+02
2.64075E+00	1000010010	3.84421E+01	1000010010	3.84421E+01
2.12245E+00	1000010010	2.24766E-01	1000010010	2.24766E-01
5.22914E+00	1000010010	6.37657E+00	1000010010	6.37657E+00
7.94426E+00	1000010010	1.27635E-01	1000010010	1.27635E-01
6.00539E+00	1000010010	2.52269E+00	1000010010	2.52269E+00
5.20400E+00	1000010010	1.66080E+01	1000010010	1.66080E+01
9.16263E+00	1000010010	1.00648E+02	1000010010	1.00648E+02
2.13775E+00	1000010010	2.78418E+01	1000010010	2.78418E+01
2.53853E+00	1000010010	3.55059E-01	1000010010	3.55059E-01
3.24016E+00	1000010010	4.56207E-01	1000010010	4.56207E-01
4.14437E+00	1000010010	5.87332E+01	1000010010	5.87332E+01
5.83507E+00	1000010010	1.92197E-01	1000010010	1.92197E-01
