N bins
1.000000000000000048e-04 1.643247936500481732e+00
3.579555298725591306e-01 1.683209192624235628e+00
1.632434559308914568e-01 1.723170448747989525e+00
9.794607355853542086e-02 1.763131704871743644e+00
7.041103279910777835e-02 1.803092960995497540e+00
3.854905706319845804e-02 1.843054217119251437e+00
3.972913023860271536e-02 1.883015473243005555e+00
3.933577251346803694e-02 1.922976729366759452e+00
3.304204891131297395e-02 1.962937985490513348e+00
4.169591886427589239e-02 2.002899241614267467e+00
3.894241478833357362e-02 2.042860497738021586e+00
4.484278066535331286e-02 2.082821753861775260e+00
4.720292701616191078e-02 2.122783009985529379e+00
4.326934976481459916e-02 2.162744266109283053e+00
5.861030104506705085e-02 2.202705522233037172e+00
6.018373194560576456e-02 2.242666778356791291e+00
6.726417099803071176e-02 2.282628034480545409e+00
6.097044739587511447e-02 2.322589290604299084e+00
7.867154502693651796e-02 2.362550546728053202e+00
8.457191090395581312e-02 2.402511802851806877e+00
8.496526862909048461e-02 2.442473058975560996e+00
1.003062199093429363e-01 2.482434315099315114e+00
1.042397971606908724e-01 2.522395571223069233e+00
1.140737402890566743e-01 2.562356827346822907e+00
1.404287078730816762e-01 2.602318083470577026e+00
1.420021387736188356e-01 2.642279339594330700e+00
1.565563746036019166e-01 2.682240595718084819e+00
1.856648462635681063e-01 2.722201851841838938e+00
1.852714885384334209e-01 2.762163107965593056e+00
2.041526593449002613e-01 2.802124364089347175e+00
2.261806919524424753e-01 2.842085620213100849e+00
2.781039116702174741e-01 2.882046876336854524e+00
3.087858142307223774e-01 2.922008132460608643e+00
3.044588792542409217e-01 2.961969388584362761e+00
3.343540663644764543e-01 3.001930644708116880e+00
4.157791154673594614e-01 3.041891900831870998e+00
4.472477334781340685e-01 3.081853156955624673e+00
5.432270184109905253e-01 3.121814413079378348e+00
5.979037422047108752e-01 3.161775669203132466e+00
6.277989293149464078e-01 3.201736925326886585e+00
7.520999704575046518e-01 3.241698181450640703e+00
8.189707837304091020e-01 3.281659437574394822e+00
9.590061338783560929e-01 3.321620693698148497e+00
1.088814183172789329e+00 3.361581949821902171e+00
1.262284939957182273e+00 3.401543205945656290e+00
1.393273062427029974e+00 3.441504462069410408e+00
1.628107624332432835e+00 3.481465718193164527e+00
1.834620430028159443e+00 3.521426974316918646e+00
2.456518993466092482e+00 3.561388230440672320e+00
2.731476043335205439e+00 3.601349486564425995e+00
3.131127492072038443e+00 3.641310742688180113e+00
1.000000000000000048e-04 3.681271998811934232e+00
