N bins
9.999999999999999547e-07 -3.440524376639192639e+00
1.877899096536330414e-01 1.644605184983495691e-03
2.754734806399333769e-02 3.443813587009159960e+00
1.612731499398598750e-02 6.885982568833336259e+00
1.097437324288511040e-02 1.032815155065751256e+01
8.801781585664209678e-03 1.377032053248168886e+01
7.799046974639160627e-03 1.721248951430586160e+01
5.403625403857133074e-03 2.065465849613003968e+01
5.152941751100879701e-03 2.409682747795421776e+01
3.063911311465388095e-03 2.753899645977839228e+01
3.036057572270244639e-03 3.098116544160256680e+01
1.615516873318110103e-03 3.442333442342674488e+01
1.476248177342414291e-03 3.786550340525092651e+01
8.356121758541967728e-04 4.130767238707510103e+01
6.127822622930762311e-04 4.474984136889927555e+01
3.342448703416786441e-04 4.819201035072345718e+01
4.178060879270983864e-04 5.163417933254763170e+01
4.456598271222382101e-04 5.507634831437180623e+01
5.013673055125180203e-04 5.851851729619598075e+01
5.292210447076578983e-04 6.196068627802015527e+01
5.849285230979388468e-04 6.540285525984432979e+01
3.620986095368178173e-04 6.884502424166849721e+01
4.456598271222373428e-04 7.228719322349267884e+01
5.292210447076589825e-04 7.572936220531686047e+01
5.292210447076568141e-04 7.917153118714102789e+01
5.849285230979364616e-04 8.261370016896520951e+01
4.735135663173791181e-04 8.605586915078939114e+01
3.620986095368178173e-04 8.949803813261355856e+01
3.342448703416779935e-04 9.294020711443774019e+01
5.292210447076589825e-04 9.638237609626192182e+01
3.342448703416779935e-04 9.982454507808608923e+01
2.785373919513994844e-04 1.032667140599102709e+02
2.785373919513983460e-04 1.067088830417344383e+02
3.063911311465381156e-04 1.101510520235586199e+02
2.785373919513994844e-04 1.135932210053828015e+02
2.785373919513983460e-04 1.170353899872069690e+02
1.949761743659796337e-04 1.204775589690311506e+02
2.228299135611186714e-04 1.239197279508553180e+02
1.392686959756985767e-04 1.273618969326794996e+02
1.392686959756991730e-04 1.308040659145036955e+02
1.949761743659804468e-04 1.342462348963278771e+02
1.114149567805593357e-04 1.376884038781520303e+02
1.671224351708389968e-04 1.411305728599762119e+02
1.949761743659788205e-04 1.445727418418003936e+02
5.570747839027966785e-05 1.480149108236245752e+02
5.570747839027966785e-05 1.514570798054487568e+02
2.785373919514006432e-05 1.548992487872729384e+02
9.999999999999999547e-07 1.583414177690970917e+02
2.785373919513983392e-05 1.617835867509212733e+02
9.999999999999999547e-07 1.652257557327454549e+02
2.785373919513983392e-05 1.686679247145696365e+02
9.999999999999999547e-07 1.721100936963938182e+02
