N bins
9.999999999999999547e-07 -3.508419723291541281e+00
1.388437260066702483e-01 4.725352996334189135e-03
2.468812753773348689e-02 3.517870429284209344e+00
1.470731018525813644e-02 7.031015505572084656e+00
1.062861078641004139e-02 1.054416058185996086e+01
7.653559460191426515e-03 1.405730565814783617e+01
6.549911387561948087e-03 1.757045073443571326e+01
5.998087351247204969e-03 2.108359581072358679e+01
5.182347471477580410e-03 2.459674088701146033e+01
4.870446929212726359e-03 2.810988596329933742e+01
4.438584639922931244e-03 3.162303103958721451e+01
4.270638194088014102e-03 3.513617611587508804e+01
4.126684097658072856e-03 3.864932119216295803e+01
3.886760603608185091e-03 4.216246626845083512e+01
4.126684097658081529e-03 4.567561134473871221e+01
3.238967169673487648e-03 4.918875642102658219e+01
3.550867711938341699e-03 5.270190149731445928e+01
2.855089579193666877e-03 5.621504657360233637e+01
2.711135482763734304e-03 5.972819164989021345e+01
2.975051326218617048e-03 6.324133672617809054e+01
2.447219639308852428e-03 6.675448180246596053e+01
2.615166085143784316e-03 7.026762687875384472e+01
2.303265542878928963e-03 7.378077195504171470e+01
2.063342048829032525e-03 7.729391703132958469e+01
1.727449157159196723e-03 8.080706210761746888e+01
1.535510361919286120e-03 8.432020718390533887e+01
1.103648072629482332e-03 8.783335226019320885e+01
1.463533313704319400e-03 9.134649733648109304e+01
1.247602169059419891e-03 9.485964241276896303e+01
1.127640422034471238e-03 9.837278748905683301e+01
1.055663373819509072e-03 1.018859325653447172e+02
8.877169279845836900e-04 1.053990776416325872e+02
1.151632771439464482e-03 1.089122227179204714e+02
8.877169279845872679e-04 1.124253677942083414e+02
8.397322291746062021e-04 1.159385128704962113e+02
6.238010845297099457e-04 1.194516579467840955e+02
7.437628315546512261e-04 1.229648030230719655e+02
6.238010845297124393e-04 1.264779480993598497e+02
7.677551809596399159e-04 1.299910931756477055e+02
7.197704821496623195e-04 1.335042382519355897e+02
6.238010845297074520e-04 1.370173833282234739e+02
4.798469880997788370e-04 1.405305284045113581e+02
4.798469880997749881e-04 1.440436734807992138e+02
3.598852410748311598e-04 1.475568185570870980e+02
9.596939761995576198e-05 1.510699636333749822e+02
3.838775904798199579e-04 1.545831087096628380e+02
2.399234940498874940e-04 1.580962537859507222e+02
3.119005422648562197e-04 1.616093988622386064e+02
1.679464458349212350e-04 1.651225439385264622e+02
1.439540964299324910e-04 1.686356890148143464e+02
1.199617470249447093e-04 1.721488340911022306e+02
9.999999999999999547e-07 1.756619791673900863e+02
