N bins
1.000000000000000048e-04 -3.985896542673729726e-01
3.348679508037274211e+00 -3.186330163868236753e-01
4.079397942389352272e-01 -2.386763785062743781e-01
3.013394684451112249e-01 -1.587197406257250809e-01
2.709673085820664129e-01 -7.876310274517578369e-02
2.947886104354349168e-01 1.193535135373513523e-03
2.959796755281033365e-01 8.115017301592281074e-02
2.947886104354349168e-01 1.611068108964721080e-01
3.031260660841139098e-01 2.410634487770214052e-01
2.953841429817691266e-01 3.210200866575707024e-01
2.924064802500980775e-01 4.009767245381199996e-01
3.209920424741404266e-01 4.809333624186692968e-01
2.953841429817687381e-01 5.608900002992185385e-01
2.983618057134397872e-01 6.408466381797679468e-01
3.174188471961354452e-01 7.208032760603173550e-01
3.549373976151908305e-01 8.007599139408665412e-01
3.406446165031687401e-01 8.807165518214157274e-01
3.311160957618213829e-01 9.606731897019651356e-01
3.448133443275092080e-01 1.040629827582514544e+00
3.096769240937906620e-01 1.120586465463063730e+00
3.251607702984792847e-01 1.200543103343612916e+00
3.186099122888029767e-01 1.280499741224162324e+00
2.507192020067036120e-01 1.360456379104711733e+00
2.679896458503957524e-01 1.440413016985260919e+00
2.394040836263528760e-01 1.520369654865810105e+00
2.102229888559765392e-01 1.600326292746359513e+00
2.316621605240081483e-01 1.680282930626908922e+00
1.804463615392669640e-01 1.760239568507458330e+00
1.500742016762212083e-01 1.840196206388007294e+00
1.435233436665448725e-01 1.920152844268556702e+00
1.524563318615589080e-01 2.000109482149106110e+00
9.171201213546852082e-02 2.080066120029655075e+00
1.089824559791606473e-01 2.160022757910204483e+00
1.316126927398606761e-01 2.239979395790753891e+00
6.967730792110270188e-02 2.319936033671303299e+00
9.111647958913481060e-02 2.399892671551852708e+00
7.265497065277376487e-02 2.479849309432401672e+00
4.585600606773426041e-02 2.559805947312951080e+00
4.823813625307137032e-02 2.639762585193500488e+00
4.168727824339478472e-02 2.719719223074049452e+00
2.858556222404213740e-02 2.799675860954598861e+00
2.143917166803160218e-02 2.879632498835148269e+00
3.454088768738424603e-02 2.959589136715697677e+00
2.084363912169750338e-02 3.039545774596247085e+00
4.823813625307109970e-02 3.119502412476796049e+00
5.002473389207373611e-02 3.199459050357345458e+00
1.369724856568693173e-02 3.279415688237894866e+00
4.526047352140004365e-02 3.359372326118443830e+00
3.334982259471582638e-02 3.439328963998993238e+00
1.488831365835527679e-02 3.519285601879542646e+00
5.359792917007900545e-03 3.599242239760092055e+00
1.000000000000000048e-04 3.679198877640641463e+00
