N bins
1.000000000000000048e-04 -1.678163436037810818e+00
1.660275210120760647e+01 -1.617950521704150768e+00
1.000000000000000048e-04 -1.557737607370490718e+00
1.000000000000000048e-04 -1.497524693036830667e+00
1.000000000000000048e-04 -1.437311778703170617e+00
1.000000000000000048e-04 -1.377098864369510567e+00
1.000000000000000048e-04 -1.316885950035850517e+00
1.000000000000000048e-04 -1.256673035702190466e+00
1.000000000000000048e-04 -1.196460121368530416e+00
1.000000000000000048e-04 -1.136247207034870366e+00
1.000000000000000048e-04 -1.076034292701210315e+00
1.000000000000000048e-04 -1.015821378367550265e+00
1.000000000000000048e-04 -9.556084640338902148e-01
1.000000000000000048e-04 -8.953955497002301644e-01
1.000000000000000048e-04 -8.351826353665701141e-01
1.000000000000000048e-04 -7.749697210329100638e-01
1.000000000000000048e-04 -7.147568066992500135e-01
1.000000000000000048e-04 -6.545438923655899632e-01
1.000000000000000048e-04 -5.943309780319299129e-01
1.000000000000000048e-04 -5.341180636982698626e-01
1.000000000000000048e-04 -4.739051493646098123e-01
1.000000000000000048e-04 -4.136922350309497620e-01
1.000000000000000048e-04 -3.534793206972897117e-01
1.000000000000000048e-04 -2.932664063636296614e-01
1.000000000000000048e-04 -2.330534920299696111e-01
1.000000000000000048e-04 -1.728405776963095608e-01
1.000000000000000048e-04 -1.126276633626495105e-01
1.000000000000000048e-04 -5.241474902898946020e-02
1.000000000000000048e-04 7.798165304670590103e-03
1.000000000000000048e-04 6.801107963833064041e-02
1.000000000000000048e-04 1.282239939719906907e-01
1.000000000000000048e-04 1.884369083056507410e-01
1.000000000000000048e-04 2.486498226393107913e-01
1.000000000000000048e-04 3.088627369729708416e-01
1.000000000000000048e-04 3.690756513066308919e-01
1.000000000000000048e-04 4.292885656402909422e-01
1.000000000000000048e-04 4.895014799739507705e-01
1.000000000000000048e-04 5.497143943076110428e-01
1.660275210120767042e-03 6.099273086412713152e-01
1.660275210120767042e-03 6.701402229749311434e-01
1.000000000000000048e-04 7.303531373085909717e-01
1.000000000000000048e-04 7.905660516422512440e-01
1.000000000000000048e-04 8.507789659759115164e-01
1.000000000000000048e-04 9.109918803095713447e-01
1.000000000000000048e-04 9.712047946432311729e-01
1.000000000000000048e-04 1.031417708976891445e+00
1.000000000000000048e-04 1.091630623310551718e+00
1.000000000000000048e-04 1.151843537644211546e+00
1.000000000000000048e-04 1.212056451977871374e+00
1.000000000000000048e-04 1.272269366311531646e+00
1.660275210120767042e-03 1.332482280645191919e+00
1.000000000000000048e-04 1.392695194978851747e+00
