N bins
9.999999999999999547e-07 -3.562310032347611344e+00
9.165825749337178086e-03 3.093868108513915180e-02
6.382174580816866831e-03 3.624187394517889960e+00
4.669158477112059571e-03 7.217436107950640611e+00
4.234956478603550678e-03 1.081068482138339171e+01
4.312280122173557662e-03 1.440393353481614191e+01
4.336072012502792915e-03 1.799718224824889390e+01
4.907077380404394756e-03 2.159043096168164411e+01
5.002244941721328830e-03 2.518367967511439431e+01
4.823805764252073539e-03 2.877692838854714452e+01
5.353175324077521710e-03 3.237017710197989828e+01
5.698157733851406427e-03 3.596342581541264849e+01
5.942024609726048907e-03 3.955667452884539870e+01
6.126411759777608025e-03 4.314992324227814890e+01
6.435706334057642898e-03 4.674317195571089911e+01
6.554665785703810491e-03 5.033642066914364932e+01
6.822324551907685622e-03 5.392966938257639953e+01
7.345746139150821294e-03 5.752291809600914974e+01
6.911544140642311533e-03 6.111616680944189994e+01
7.298162358492369002e-03 6.470941552287465015e+01
7.369538029480040067e-03 6.830266423630739325e+01
8.059502849027840726e-03 7.189591294974015057e+01
7.423069782720815267e-03 7.548916166317289367e+01
7.530133289202396024e-03 7.908241037660565098e+01
7.696676521506998561e-03 8.267565909003839408e+01
7.791844082823963860e-03 8.626890780347115140e+01
7.928647452217024716e-03 8.986215651690389450e+01
7.316006276239293490e-03 9.345540523033665181e+01
7.351694111733115579e-03 9.704865394376939491e+01
7.589613015025479387e-03 1.006419026572021522e+02
7.107827235858473966e-03 1.042351513706348953e+02
7.000763729376950455e-03 1.078284000840676526e+02
7.137567098770014780e-03 1.114216487975003957e+02
6.947231976136147499e-03 1.150148975109331531e+02
6.411914443728422390e-03 1.186081462243659104e+02
6.364330663069930200e-03 1.222013949377986535e+02
6.084775951701437008e-03 1.257946436512314108e+02
5.900388801649926462e-03 1.293878923646641681e+02
5.014140886885935615e-03 1.329811410780968970e+02
4.942765215898235059e-03 1.365743897915296543e+02
4.490719299642800810e-03 1.401676385049624116e+02
3.878078123665072187e-03 1.437608872183951689e+02
3.693690973613482711e-03 1.473541359318278978e+02
3.515251796144232190e-03 1.509473846452606551e+02
2.843130894343388979e-03 1.545406333586934124e+02
2.486252539404908320e-03 1.581338820721261698e+02
2.230489718365629565e-03 1.617271307855588987e+02
1.742755966616345254e-03 1.653203794989916560e+02
1.189594516461668985e-03 1.689136282124244133e+02
6.661729292185347229e-04 1.725068769258571706e+02
2.736067387861860589e-04 1.761001256392899279e+02
9.999999999999999547e-07 1.796933743527226568e+02
