N bins
9.999999999999999547e-07 -3.556142101136660294e+00
6.375900210817773972e-02 1.723246643507687220e-02
1.749263260009977991e-02 3.590607034006813691e+00
1.093505816346494741e-02 7.163981601578551128e+00
8.512735152570815797e-03 1.073735616915028857e+01
7.232364418241058780e-03 1.431073073672202511e+01
6.298039828324750004e-03 1.788410530429376166e+01
5.692459075601216667e-03 2.145747987186549821e+01
6.107714448897353515e-03 2.503085443943723476e+01
5.363715238408440361e-03 2.860422900700897131e+01
5.156087551760366733e-03 3.217760357458070786e+01
5.554040617835842922e-03 3.575097814215244796e+01
5.034971401215660586e-03 3.932435270972418095e+01
5.432924467291135907e-03 4.289772727729592106e+01
5.156087551760366733e-03 4.647110184486765405e+01
5.207994473422393814e-03 5.004447641243939415e+01
5.156087551760366733e-03 5.361785098001112715e+01
5.450226774511797434e-03 5.719122554758286725e+01
4.861948329008946440e-03 6.076460011515460735e+01
4.394786034050791185e-03 6.433797468272634035e+01
5.121482937319011587e-03 6.791134925029807334e+01
5.363715238408445565e-03 7.148472381786982055e+01
4.792739100126256098e-03 7.505809838544155355e+01
5.034971401215670127e-03 7.863147295301328654e+01
4.463995262933462445e-03 8.220484752058501954e+01
4.481297570154153462e-03 8.577822208815676674e+01
4.239065269064739433e-03 8.935159665572849974e+01
4.654320642360858934e-03 9.292497122330023274e+01
4.066042196858015746e-03 9.649834579087197994e+01
4.567809106257514871e-03 1.000717203584437129e+02
4.187158347402722761e-03 1.036450949260154459e+02
4.239065269064722953e-03 1.072184694935871789e+02
3.685391438003222768e-03 1.107918440611589261e+02
3.875716817430619257e-03 1.143652186287306591e+02
3.910321431871948382e-03 1.179385931963023921e+02
3.322042986369101725e-03 1.215119677638741393e+02
2.975996841955653918e-03 1.250853423314458723e+02
3.287438371927757421e-03 1.286587168990176053e+02
2.889485305852291640e-03 1.322320914665893383e+02
2.872182998631619705e-03 1.358054660341610713e+02
2.474229932556134409e-03 1.393788406017328043e+02
2.249299938687413132e-03 1.429522151693045657e+02
2.231997631466740763e-03 1.465255897368762987e+02
1.643719185963878711e-03 1.500989643044480317e+02
1.522603035419171696e-03 1.536723388720197647e+02
1.297673041550430470e-03 1.572457134395914977e+02
1.107347662123033981e-03 1.608190880071632307e+02
8.651153610336134465e-04 1.643924625747349637e+02
8.132084393716030625e-04 1.679658371423067251e+02
5.363715238408446216e-04 1.715392117098784581e+02
2.768369155307584951e-04 1.751125862774501911e+02
9.999999999999999547e-07 1.786859608450219241e+02
