N bins
9.999999999999999547e-07 -2.214988536377110684e+00
4.274970303350393297e-01 2.687122854875391518e-04
2.364704358656820674e-02 2.215525960948085960e+00
1.353838373276805682e-04 4.430783209610684281e+00
9.999999999999999547e-07 6.646040458273282603e+00
9.999999999999999547e-07 8.861297706935880925e+00
9.999999999999999547e-07 1.107655495559848013e+01
9.999999999999999547e-07 1.329181220426107757e+01
9.999999999999999547e-07 1.550706945292367500e+01
9.999999999999999547e-07 1.772232670158627243e+01
9.999999999999999547e-07 1.993758395024887164e+01
9.999999999999999547e-07 2.215284119891147085e+01
9.999999999999999547e-07 2.436809844757406651e+01
9.999999999999999547e-07 2.658335569623666572e+01
9.999999999999999547e-07 2.879861294489926493e+01
9.999999999999999547e-07 3.101387019356186059e+01
9.999999999999999547e-07 3.322912744222446690e+01
9.999999999999999547e-07 3.544438469088706256e+01
9.999999999999999547e-07 3.765964193954965822e+01
9.999999999999999547e-07 3.987489918821226098e+01
9.999999999999999547e-07 4.209015643687485664e+01
4.512794577589357241e-05 4.430541368553745940e+01
9.999999999999999547e-07 4.652067093420005506e+01
9.999999999999999547e-07 4.873592818286265071e+01
9.999999999999999547e-07 5.095118543152525348e+01
9.999999999999999547e-07 5.316644268018784913e+01
9.999999999999999547e-07 5.538169992885044479e+01
9.999999999999999547e-07 5.759695717751304755e+01
9.999999999999999547e-07 5.981221442617564321e+01
9.999999999999999547e-07 6.202747167483823887e+01
9.999999999999999547e-07 6.424272892350083453e+01
9.999999999999999547e-07 6.645798617216344439e+01
9.999999999999999547e-07 6.867324342082604005e+01
9.999999999999999547e-07 7.088850066948863571e+01
9.999999999999999547e-07 7.310375791815123137e+01
4.512794577589328781e-05 7.531901516681382702e+01
9.999999999999999547e-07 7.753427241547643689e+01
9.999999999999999547e-07 7.974952966413903255e+01
9.999999999999999547e-07 8.196478691280162820e+01
9.999999999999999547e-07 8.418004416146422386e+01
9.999999999999999547e-07 8.639530141012681952e+01
9.999999999999999547e-07 8.861055865878942939e+01
9.999999999999999547e-07 9.082581590745202504e+01
9.999999999999999547e-07 9.304107315611462070e+01
9.999999999999999547e-07 9.525633040477721636e+01
9.999999999999999547e-07 9.747158765343981202e+01
9.999999999999999547e-07 9.968684490210240767e+01
9.999999999999999547e-07 1.019021021507650175e+02
9.999999999999999547e-07 1.041173593994276132e+02
9.999999999999999547e-07 1.063326166480902089e+02
4.512794577589357241e-05 1.085478738967528045e+02
9.999999999999999547e-07 1.107631311454154002e+02
