N bins
1.000000000000000048e-04 -1.700256917186318883e+00
1.024083288873658582e+01 -1.617950521704150768e+00
1.000000000000000048e-04 -1.535644126221982653e+00
1.000000000000000048e-04 -1.453337730739814315e+00
1.000000000000000048e-04 -1.371031335257645978e+00
1.000000000000000048e-04 -1.288724939775477862e+00
1.000000000000000048e-04 -1.206418544293309747e+00
8.192666310989247733e-03 -1.124112148811141410e+00
4.096333155494635142e-02 -1.041805753328973072e+00
1.556606599087959064e-01 -9.594993578468049567e-01
8.602299626538721655e-02 -8.771929623646367302e-01
7.475808008777698466e-02 -7.948865668824685038e-01
9.523974586525012220e-02 -7.125801714003002774e-01
9.421566257637634112e-02 -6.302737759181320509e-01
9.011932942088196619e-02 -5.479673804359637135e-01
1.085528286206078330e-01 -4.656609849537955981e-01
1.402994105756908416e-01 -3.833545894716274827e-01
1.638533262197849338e-01 -3.010481939894591452e-01
1.699978259530273428e-01 -2.187417985072908078e-01
1.126491617761024577e-01 -1.364354030251226924e-01
1.065046620428602153e-01 -5.412900754295457695e-02
1.464439103089327787e-01 2.817738793921376050e-02
6.656541377678781846e-02 1.104837834213820980e-01
8.602299626538732757e-02 1.927901789035502134e-01
6.042091404354570094e-02 2.750965743857183288e-01
2.252983235522042910e-02 3.574029698678866662e-01
1.843349919972580783e-02 4.397093653500550037e-01
1.024083288873661561e-02 5.220157608322233411e-01
9.216749599862903916e-03 6.043221563143912345e-01
1.024083288873655836e-02 6.866285517965595719e-01
8.192666310989292835e-03 7.689349472787279094e-01
4.096333155494623866e-03 8.512413427608958028e-01
4.096333155494623866e-03 9.335477382430641402e-01
2.048166577747311933e-03 1.015854133725232478e+00
2.048166577747311933e-03 1.098160529207400815e+00
1.024083288873661604e-03 1.180466924689569153e+00
3.072249866620968117e-03 1.262773320171737046e+00
2.048166577747311933e-03 1.345079715653905383e+00
1.000000000000000048e-04 1.427386111136073721e+00
1.000000000000000048e-04 1.509692506618241614e+00
1.000000000000000048e-04 1.591998902100409952e+00
2.048166577747311933e-03 1.674305297582578289e+00
1.000000000000000048e-04 1.756611693064746627e+00
1.000000000000000048e-04 1.838918088546914964e+00
1.024083288873658786e-03 1.921224484029082857e+00
1.000000000000000048e-04 2.003530879511250973e+00
1.000000000000000048e-04 2.085837274993419754e+00
1.000000000000000048e-04 2.168143670475587648e+00
1.000000000000000048e-04 2.250450065957755541e+00
1.000000000000000048e-04 2.332756461439924323e+00
2.048166577747301091e-03 2.415062856922092216e+00
1.000000000000000048e-04 2.497369252404260997e+00
