N bins
1.000000000000000048e-04 3.143176744307985548e-01
6.580466483214293394e-01 3.803324653344604678e-01
6.996472985026684632e-02 4.463472562381223807e-01
5.105534340424882495e-02 5.123620471417843492e-01
5.162262499762936691e-02 5.783768380454462621e-01
5.899728571157641932e-02 6.443916289491081750e-01
6.958654212134643413e-02 7.104064198527700880e-01
8.395767582032029330e-02 7.764212107564321119e-01
9.927427884159495397e-02 8.424360016600940249e-01
1.302856726130646181e-01 9.084507925637559378e-01
1.597843154688528278e-01 9.744655834674178507e-01
1.760463878124283732e-01 1.040480374371079764e+00
2.112178466020220302e-01 1.106495165274741677e+00
2.410946771867306104e-01 1.172509956178403590e+00
2.730515402805011593e-01 1.238524747082065502e+00
3.142740027328205787e-01 1.304539537985727415e+00
3.369652664680422571e-01 1.370554328889389328e+00
3.776204473269811901e-01 1.436569119793051241e+00
4.008789926555834104e-01 1.502583910696713154e+00
4.290539784601503648e-01 1.568598701600375067e+00
4.451269569392656833e-01 1.634613492504036980e+00
4.906985782741692947e-01 1.700628283407698893e+00
4.973168635302755991e-01 1.766643074311360806e+00
5.288955388951258607e-01 1.832657865215022719e+00
5.623651529045760045e-01 1.898672656118684632e+00
5.865691675554790541e-01 1.964687447022346767e+00
5.260591309282249828e-01 2.030702237926008902e+00
5.268155063860620047e-01 2.096717028829670593e+00
5.190626579431981691e-01 2.162731819733332728e+00
5.602851203955139248e-01 2.228746610636994419e+00
5.241681922836231022e-01 2.294761401540656554e+00
4.742474120661351877e-01 2.360776192444318244e+00
4.598762783671582199e-01 2.426790983347979935e+00
3.914242994325730640e-01 2.492805774251642070e+00
4.141155631677975180e-01 2.558820565155304205e+00
3.564419345074397172e-01 2.624835356058965896e+00
2.927173021843609280e-01 2.690850146962628031e+00
3.163540352418814927e-01 2.756864937866289722e+00
2.535748722411033662e-01 2.822879728769951857e+00
2.513057458675794775e-01 2.888894519673613548e+00
2.199161643671910804e-01 2.954909310577275683e+00
2.108396588731009103e-01 3.020924101480937374e+00
1.722645105232253337e-01 3.086938892384599509e+00
2.238871355208533753e-01 3.152953683288261200e+00
2.059232183971376196e-01 3.218968474191923335e+00
2.161342870779860148e-01 3.284983265095585026e+00
2.223743846051734196e-01 3.350998055999247160e+00
1.624316295712948111e-01 3.417012846902908851e+00
1.015434052151167749e-01 3.483027637806570986e+00
1.212091671189763353e-01 3.549042428710233121e+00
1.213982609834365206e-01 3.615057219613894812e+00
1.000000000000000048e-04 3.681072010517556503e+00
