N bins
1.000000000000000048e-04 -1.704490332726380286e+00
1.107897925276295581e+01 -1.617950521704150768e+00
1.000000000000000048e-04 -1.531410710681921250e+00
1.000000000000000048e-04 -1.444870899659691510e+00
1.000000000000000048e-04 -1.358331088637461992e+00
1.000000000000000048e-04 -1.271791277615232474e+00
1.000000000000000048e-04 -1.185251466593002734e+00
1.000000000000000048e-04 -1.098711655570773216e+00
1.000000000000000048e-04 -1.012171844548543476e+00
8.863183402210353737e-03 -9.256320335263139576e-01
5.317910041326211895e-02 -8.390922225040843285e-01
4.542381493632811212e-02 -7.525524114818546995e-01
2.326585643080220783e-02 -6.660126004596251814e-01
4.320801908577541484e-02 -5.794727894373956634e-01
3.656063153411775318e-02 -4.929329784151659233e-01
4.099222323522282857e-02 -4.063931673929364052e-01
4.431591701105182246e-02 -3.198533563707066651e-01
3.988432530994663605e-02 -2.333135453484771471e-01
2.437375435607843852e-02 -1.467737343262476291e-01
2.215795850552591123e-02 -6.023392330401788897e-02
1.551057095386809692e-02 2.630588771821162908e-02
1.661846887914443516e-02 1.128456987404413692e-01
1.329477510331554535e-02 1.993855097626708872e-01
9.971081327486634727e-03 2.859253207849004053e-01
7.755285476934088360e-03 3.724651318071301453e-01
3.323693775828869424e-03 4.590049428293594413e-01
5.539489626381477808e-03 5.455447538515894035e-01
1.107897925276295518e-03 6.320845648738189215e-01
1.107897925276295518e-03 7.186243758960484396e-01
3.323693775828886338e-03 8.051641869182779576e-01
1.107897925276289880e-03 8.917039979405074757e-01
2.215795850552591036e-03 9.782438089627374378e-01
5.539489626381477808e-03 1.064783619984966956e+00
1.107897925276295518e-03 1.151323431007196474e+00
1.107897925276295518e-03 1.237863242029425992e+00
1.107897925276289880e-03 1.324403053051655510e+00
1.000000000000000048e-04 1.410942864073885472e+00
1.000000000000000048e-04 1.497482675096114990e+00
1.000000000000000048e-04 1.584022486118344508e+00
1.000000000000000048e-04 1.670562297140574026e+00
1.000000000000000048e-04 1.757102108162803544e+00
1.000000000000000048e-04 1.843641919185033506e+00
1.000000000000000048e-04 1.930181730207263024e+00
1.107897925276301156e-03 2.016721541229492765e+00
1.107897925276289880e-03 2.103261352251721839e+00
1.000000000000000048e-04 2.189801163273951801e+00
1.000000000000000048e-04 2.276340974296180875e+00
1.000000000000000048e-04 2.362880785318410837e+00
1.107897925276301156e-03 2.449420596340640799e+00
1.000000000000000048e-04 2.535960407362869873e+00
1.107897925276289880e-03 2.622500218385099835e+00
1.000000000000000048e-04 2.709040029407329797e+00
