N bins
1.000000000000000048e-04 1.343555358377668041e+00
3.198454478299861403e-02 1.389392921823104032e+00
3.208872896795952889e-02 1.435230485268540024e+00
2.177449465682967586e-02 1.481068048713976015e+00
1.521089100429250107e-02 1.526905612159412007e+00
1.271047056523065891e-02 1.572743175604847998e+00
1.385649659980070503e-02 1.618580739050284212e+00
1.281465475019162754e-02 1.664418302495720203e+00
1.146026034569983150e-02 1.710255865941156195e+00
1.146026034569983150e-02 1.756093429386592186e+00
1.385649659980070503e-02 1.801930992832028178e+00
1.698202214862793227e-02 1.847768556277464169e+00
1.739875888847147375e-02 1.893606119722900161e+00
2.031591606737706904e-02 1.939443683168336374e+00
2.021173188241596336e-02 1.985281246613772144e+00
2.344144161620431363e-02 2.031118810059208357e+00
2.781717738456217920e-02 2.076956373504644127e+00
3.010922945370213613e-02 2.122793936950080340e+00
3.573517544159145881e-02 2.168631500395516554e+00
3.573517544159111881e-02 2.214469063840952323e+00
4.292388420389411929e-02 2.260306627286388537e+00
4.729961997225179404e-02 2.306144190731824306e+00
4.948748785643132531e-02 2.351981754177260520e+00
5.490506547439801682e-02 2.397819317622696289e+00
5.990590635252155544e-02 2.443656881068132503e+00
7.188708762302656319e-02 2.489494444513568716e+00
7.907579638532921673e-02 2.535332007959004486e+00
9.230718787536364156e-02 2.581169571404440255e+00
1.174155764509422356e-01 2.627007134849876469e+00
1.333557567499623064e-01 2.672844698295312682e+00
1.452327538355044079e-01 2.718682261740748451e+00
1.824265078665482376e-01 2.764519825186184665e+00
1.986792407204516775e-01 2.810357388631620879e+00
2.396236254100884977e-01 2.856194952077056648e+00
2.771299319960127683e-01 2.902032515522492417e+00
3.760007235239135603e-01 2.947870078967928631e+00
4.192371602826940324e-01 2.993707642413364844e+00
4.686204639541599049e-01 3.039545205858800614e+00
5.626987829738588909e-01 3.085382769304236827e+00
6.993884336425757464e-01 3.131220332749673041e+00
7.588776032552542183e-01 3.177057896195108810e+00
9.431794264510914294e-01 3.222895459640544580e+00
1.015379066629000127e+00 3.268733023085980793e+00
1.159465794429945573e+00 3.314570586531417007e+00
1.256773823183421568e+00 3.360408149976852776e+00
1.614333945969270268e+00 3.406245713422288990e+00
1.620480812881948118e+00 3.452083276867724759e+00
1.886567221272122952e+00 3.497920840313160973e+00
2.124419715537855691e+00 3.543758403758596742e+00
2.388839176968637457e+00 3.589595967204032956e+00
2.325286824142506870e+00 3.635433530649469169e+00
1.000000000000000048e-04 3.681271094094904939e+00
