N bins
1.000000000000000048e-04 -7.052889360730293378e-01
3.041155522643582909e+00 -6.195734739759432008e-01
3.236094309549917836e-01 -5.338580118788570639e-01
1.811329238109850581e-01 -4.481425497817709269e-01
2.175804023827077882e-01 -3.624270876846847345e-01
2.374608452400110425e-01 -2.767116255875985975e-01
2.678337440497797206e-01 -1.909961634905124606e-01
2.694904476212218181e-01 -1.052807013934262681e-01
2.490577702401046145e-01 -1.956523929634013115e-02
2.534756464306164303e-01 6.615022280074600580e-02
2.816396071451293670e-01 1.518656848978321428e-01
2.805351380975014131e-01 2.375811469949182797e-01
2.821918416689429554e-01 3.232966090920044167e-01
3.086990988120143498e-01 4.090120711890906646e-01
2.959977047642928238e-01 4.947275332861768016e-01
3.109080369072702577e-01 5.804429953832629385e-01
3.407287011932251808e-01 6.661584574803490755e-01
3.561912678600165916e-01 7.518739195774352124e-01
3.893253392888553210e-01 8.375893816745213494e-01
3.258183690502481356e-01 9.233048437716074863e-01
3.860119321459704600e-01 1.009020305868693512e+00
3.125647404787130212e-01 1.094735767965779871e+00
3.164303821454092502e-01 1.180451230062865786e+00
3.064901607167592190e-01 1.266166692159952145e+00
3.241616654788049279e-01 1.351882154257038060e+00
2.728038547641064016e-01 1.437597616354124419e+00
2.418787214305222200e-01 1.523313078451210334e+00
1.899686761920093281e-01 1.609028540548296693e+00
1.446854452392621615e-01 1.694744002645382608e+00
9.001422738167884352e-02 1.780459464742468967e+00
1.021633869055858651e-01 1.866174926839554882e+00
1.248050023819596149e-01 1.951890388936641241e+00
7.620836428632891957e-02 2.037605851033727156e+00
6.074579761953755042e-02 2.123321313130813515e+00
6.240250119097980747e-02 2.209036775227899874e+00
8.117847500065472621e-02 2.294752237324985789e+00
6.847708095293358888e-02 2.380467699422072148e+00
3.423854047646662097e-02 2.466183161519158062e+00
2.926842976214097045e-02 2.551898623616244421e+00
5.411898333376981285e-02 2.637614085713330336e+00
1.601480119060543980e-02 2.723329547810416695e+00
1.491033214297739738e-02 2.809045009907502610e+00
2.319385000018718557e-02 2.894760472004588969e+00
3.092513333358275565e-02 2.980475934101674884e+00
2.208938095255922468e-02 3.066191396198761243e+00
3.037289880976877521e-02 3.151906858295847158e+00
1.214915952390757323e-02 3.237622320392933517e+00
7.179048809581710204e-03 3.323337782490019432e+00
8.283517857209666754e-03 3.409053244587105791e+00
2.208938095255910932e-03 3.494768706684192150e+00
7.731283333395767843e-03 3.580484168781278509e+00
1.000000000000000048e-04 3.666199630878363980e+00
