N bins
1.000000000000000048e-04 1.335989629109061161e+00
1.762913156351202104e-01 1.381975593405752933e+00
5.408803008360087150e-02 1.427961557702444706e+00
2.841107514281438623e-02 1.473947521999136256e+00
1.795009350027184855e-02 1.519933486295828029e+00
1.533484808963621673e-02 1.565919450592519802e+00
1.426497496710352718e-02 1.611905414889211574e+00
1.307622705317816776e-02 1.657891379185903125e+00
1.224410351343052823e-02 1.703877343482594897e+00
1.509709850685115977e-02 1.749863307779286448e+00
1.414610017571092671e-02 1.795849272075978220e+00
1.806896829166437790e-02 1.841835236372669993e+00
1.806896829166446464e-02 1.887821200669361765e+00
2.151633724204771517e-02 1.933807164966053316e+00
2.294283473875817145e-02 1.979793129262745088e+00
2.163521203344024452e-02 2.025779093559436639e+00
2.329945911293564847e-02 2.071765057856128411e+00
2.936207347395461409e-02 2.117751022152820184e+00
3.483031387801094336e-02 2.163736986449511956e+00
3.851543241117971056e-02 2.209722950746203729e+00
4.826316530536622906e-02 2.255708915042895057e+00
5.385028050081606954e-02 2.301694879339587274e+00
5.991289486183452168e-02 2.347680843636278603e+00
7.049275129576958177e-02 2.393666807932970375e+00
7.310799670640592829e-02 2.439652772229662148e+00
8.499547584565728120e-02 2.485638736526353476e+00
9.723957935908950079e-02 2.531624700823045693e+00
1.052041903823869862e-01 2.577610665119737021e+00
1.280281503297547585e-01 2.623596629416429238e+00
1.560826010983903389e-01 2.669582593713120566e+00
1.736760702244845855e-01 2.715568558009812339e+00
1.785499366715800063e-01 2.761554522306504111e+00
2.231279834437744081e-01 2.807540486603195440e+00
2.704401504180056204e-01 2.853526450899887656e+00
3.275000502864168772e-01 2.899512415196578985e+00
3.656588583234186007e-01 2.945498379493270757e+00
4.410254760662818962e-01 2.991484343789962530e+00
5.192450888025658129e-01 3.037470308086654303e+00
6.012686948634166084e-01 3.083456272383346075e+00
6.753276899009497125e-01 3.129442236680037404e+00
8.551852492778605486e-01 3.175428200976729620e+00
9.338803611797062976e-01 3.221414165273420949e+00
1.087347716867461012e+00 3.267400129570112721e+00
1.241884945677748542e+00 3.313386093866804494e+00
1.419721633600971700e+00 3.359372058163496266e+00
1.621808778968286235e+00 3.405358022460188039e+00
1.738781573698501948e+00 3.451343986756879367e+00
1.774444011116294684e+00 3.497329951053571584e+00
1.933141857625322091e+00 3.543315915350262912e+00
1.943246214893649793e+00 3.589301879646954241e+00
1.954182695701800032e+00 3.635287843943646457e+00
1.000000000000000048e-04 3.681273808240337786e+00
