N bins
9.999999999999999547e-07 -3.559203527121297395e+00
5.801544168786341993e-02 2.019752872961980486e-02
2.110796901916477467e-02 3.599598584580536720e+00
1.240040724684531026e-02 7.178999640431453777e+00
9.966486365907819764e-03 1.075840069628237039e+01
8.224974011443923413e-03 1.433780175213328789e+01
6.798192805377126745e-03 1.791720280798420717e+01
6.756228652257507961e-03 2.149660386383512289e+01
6.378551274181007424e-03 2.507600491968604217e+01
5.455339905549546828e-03 2.865540597553695790e+01
5.623196518027994209e-03 3.223480703138787362e+01
5.350429522750516781e-03 3.581420808723878935e+01
5.665160671147606054e-03 3.939360914308970507e+01
5.371411599310322270e-03 4.297301019894062080e+01
5.455339905549535552e-03 4.655241125479153652e+01
5.434357828989740472e-03 5.013181231064245935e+01
4.783913455635756436e-03 5.371121336649337508e+01
5.308465369630904936e-03 5.729061442234429080e+01
4.762931379075930997e-03 6.087001547819520653e+01
4.595074766597511372e-03 6.444941653404613646e+01
4.469182307238657621e-03 6.802881758989704508e+01
4.846859685315183311e-03 7.160821864574796791e+01
5.098644604032834433e-03 7.518761970159887653e+01
4.993734221233806121e-03 7.876702075744979936e+01
4.301325694760227587e-03 8.234642181330072219e+01
4.888823838434776074e-03 8.592582286915163081e+01
4.574092690037705883e-03 8.950522392500255364e+01
3.944630393243509989e-03 9.308462498085346226e+01
3.818737933884674886e-03 9.666402603670438509e+01
4.196415311961197540e-03 1.002434270925553079e+02
4.070522852602345525e-03 1.038228281484062165e+02
3.923648316683720112e-03 1.074022292042571394e+02
3.524988862047391969e-03 1.109816302601080480e+02
3.294186019889526820e-03 1.145610313159589708e+02
3.126329407411092016e-03 1.181404323718098937e+02
2.643741646535544085e-03 1.217198334276608023e+02
3.042401101171856182e-03 1.252992344835117251e+02
3.126329407411104593e-03 1.288786355393626479e+02
3.021419024612050259e-03 1.324580365952135423e+02
2.580795416856126318e-03 1.360374376510644652e+02
2.475885034057097138e-03 1.396168387069153880e+02
2.098207655980590530e-03 1.431962397627663108e+02
2.098207655980607010e-03 1.467756408186172337e+02
1.993297273181560917e-03 1.503550418744681281e+02
1.552673665425636975e-03 1.539344429303190509e+02
1.133032134229518956e-03 1.575138439861699737e+02
8.812472155118479923e-04 1.610932450420208966e+02
8.602651389520490086e-04 1.646726460978718194e+02
7.763368327128184875e-04 1.682520471537227138e+02
3.776773780765062824e-04 1.718314482095736366e+02
1.888386890382531412e-04 1.754108492654245595e+02
9.999999999999999547e-07 1.789902503212754823e+02
