N bins
9.999999999999999547e-07 -3.312113640956230398e+00
3.924929949350689385e-04 2.770996308707422973e-01
1.086535485978788480e-03 3.866312902697714549e+00
1.787757726929856865e-03 7.455526174524686134e+00
2.316665970104552982e-03 1.104473944635165772e+01
2.903012212538038338e-03 1.463395271817863019e+01
3.479785455095064060e-03 1.822316599000560444e+01
3.920143449412454364e-03 2.181237926183257514e+01
4.271951194872550782e-03 2.540159253365954939e+01
4.887016436935428913e-03 2.899080580548652009e+01
5.198138932920548690e-03 3.258001907731349434e+01
5.798844675168734336e-03 3.616923234914046503e+01
6.176978170289105369e-03 3.975844562096743573e+01
6.301427168683151718e-03 4.334765889279440643e+01
6.770504162629928727e-03 4.693687216462137712e+01
7.129491657997383096e-03 5.052608543644835493e+01
7.313771905619336627e-03 5.411529870827532562e+01
7.416681654291336009e-03 5.770451198010229632e+01
7.744556900060266431e-03 6.129372525192926702e+01
8.295004392957026212e-03 6.488293852375623771e+01
8.144229644902667084e-03 6.847215179558320131e+01
8.505610390239257829e-03 7.206136506741017911e+01
8.486464390486295195e-03 7.565057833923714270e+01
8.606126888942107825e-03 7.923979161106412050e+01
8.747328637120002984e-03 8.282900488289109830e+01
8.622879638725921073e-03 8.641821815471806190e+01
8.589374139158327537e-03 9.000743142654503970e+01
8.508003640208341295e-03 9.359664469837200329e+01
8.194487894254110297e-03 9.718585797019898109e+01
8.369195141999630216e-03 1.007750712420259589e+02
8.345262642308432996e-03 1.043642845138529225e+02
7.801994899319071933e-03 1.079534977856799003e+02
7.778062399627878182e-03 1.115427110575068639e+02
7.555490152500064435e-03 1.151319243293338417e+02
7.385569404692839818e-03 1.187211376011608195e+02
7.050514409016531495e-03 1.223103508729877831e+02
6.804009662197556089e-03 1.258995641448147609e+02
6.212876919825862168e-03 1.294887774166417387e+02
5.825170424829024564e-03 1.330779906884687023e+02
5.557126428287957089e-03 1.366672039602956659e+02
5.111981934032373831e-03 1.402564172321226579e+02
4.700342939344373701e-03 1.438456305039496215e+02
4.001513948362419790e-03 1.474348437757765851e+02
3.831593200555133590e-03 1.510240570476035487e+02
3.317044457195163568e-03 1.546132703194305407e+02
2.879079712846884485e-03 1.582024835912575043e+02
2.302306470289843150e-03 1.617916968630844679e+02
1.730319727671070229e-03 1.653809101349114599e+02
1.323467232921302734e-03 1.689701234067384235e+02
8.137049894995285930e-04 1.725593366785653870e+02
3.206954958615815233e-04 1.761485499503923791e+02
9.999999999999999547e-07 1.797377632222193427e+02
