N bins
1.000000000000000048e-04 1.334590337503966717e+00
3.463653765107433946e-01 1.380603738890954446e+00
6.740389174943361983e-02 1.426617140277942175e+00
3.426836513311524307e-02 1.472630541664929682e+00
1.939985960015202029e-02 1.518643943051917411e+00
1.982467404395096833e-02 1.564657344438905140e+00
1.472690071836364745e-02 1.610670745825892869e+00
1.670936812275867350e-02 1.656684147212880376e+00
1.656776330815902185e-02 1.702697548599868105e+00
1.855023071255421097e-02 1.748710949986855834e+00
1.840862589795446910e-02 1.794724351373843341e+00
2.251516552134431512e-02 1.840737752760831070e+00
2.619689070093533453e-02 1.886751154147818799e+00
2.293997996514315213e-02 1.932764555534806306e+00
2.492244736953848003e-02 1.978777956921794257e+00
3.285231698711889997e-02 2.024791358308781763e+00
3.058663995352420284e-02 2.070804759695769270e+00
3.667564698130946349e-02 2.116818161082757221e+00
3.766688068350702162e-02 2.162831562469744728e+00
4.800403214928104095e-02 2.208844963856732235e+00
5.296020066026926876e-02 2.254858365243720186e+00
5.734994991285843197e-02 2.300871766630707693e+00
6.556302915963753419e-02 2.346885168017695200e+00
7.108561692902384821e-02 2.392898569404683151e+00
8.425486468679282970e-02 2.438911970791671102e+00
9.940657984895366617e-02 2.484925372178658165e+00
1.130006420505199755e-01 2.530938773565646116e+00
1.365070412740643502e-01 2.576952174952634067e+00
1.549156671720161027e-01 2.622965576339621130e+00
1.714834304801750309e-01 2.668978977726609081e+00
1.922993382263253337e-01 2.714992379113597032e+00
2.438434907405981067e-01 2.761005780500584539e+00
2.662170514473403138e-01 2.807019181887572046e+00
3.136546643382257527e-01 2.853032583274559997e+00
3.554280846451226550e-01 2.899045984661547504e+00
4.287793786077374603e-01 2.945059386048535011e+00
5.060956073791507137e-01 2.991072787435522962e+00
5.824206024483623567e-01 3.037086188822510469e+00
7.159539426158257891e-01 3.083099590209497975e+00
7.745783358600879520e-01 3.129112991596485926e+00
9.154751263867402233e-01 3.175126392983473433e+00
1.027059720291254807e+00 3.221139794370460940e+00
1.149264675290763149e+00 3.267153195757448891e+00
1.322022549102336741e+00 3.313166597144436398e+00
1.330802047607502203e+00 3.359179998531423905e+00
1.400471616390543073e+00 3.405193399918411856e+00
1.518994846210435901e+00 3.451206801305399363e+00
1.583000222409492563e+00 3.497220202692387314e+00
1.745279339940691843e+00 3.543233604079374821e+00
1.743580082165479217e+00 3.589247005466362328e+00
1.756466120294064126e+00 3.635260406853350279e+00
1.000000000000000048e-04 3.681273808240337786e+00
