N bins
9.999999999999999547e-07 -3.450425218998080634e+00
2.725632717956534470e-04 1.396269767228949243e-01
9.197107048300260648e-04 3.729679172443870261e+00
1.489200445900274372e-03 7.319731368164846153e+00
1.967328196424492949e-03 1.090978356388582071e+01
2.620566428828601056e-03 1.449983575960679616e+01
2.966219293061077549e-03 1.808988795532777161e+01
3.622502925150053454e-03 2.167994015104874705e+01
4.135652772050250198e-03 2.526999234676972250e+01
4.459987838488658173e-03 2.886004454249069795e+01
5.097999072468418179e-03 3.245009673821166984e+01
5.315745149936454070e-03 3.604014893393264884e+01
5.746669205345234996e-03 3.963020112965362785e+01
6.240023954293793217e-03 4.322025332537459974e+01
6.494314827980227078e-03 4.681030552109557163e+01
6.897830286225189143e-03 5.040035771681655064e+01
7.121667163062974509e-03 5.399040991253752964e+01
7.541932319574708166e-03 5.758046210825850153e+01
7.768814596097348320e-03 6.117051430397947342e+01
7.943925077977205540e-03 6.476056649970044532e+01
8.239328847409398485e-03 6.835061869542143143e+01
8.469256523616904703e-03 7.194067089114240332e+01
8.481438122356342937e-03 7.553072308686337522e+01
8.673298302503037668e-03 7.912077528258436132e+01
8.466211123932037771e-03 8.271082747830533322e+01
8.749433294624728297e-03 8.630087967402630511e+01
8.703752299351713920e-03 8.989093186974727701e+01
8.729638196673054212e-03 9.348098406546824890e+01
8.594117910696478374e-03 9.707103626118923501e+01
8.613913008648117764e-03 1.006610884569102069e+02
8.356576735276769266e-03 1.042511406526311788e+02
8.137307957966332869e-03 1.078411928483521649e+02
8.109899360802523549e-03 1.114312450440731368e+02
7.665271006811848371e-03 1.150212972397941087e+02
7.260232848724451973e-03 1.186113494355150806e+02
6.963306379449830767e-03 1.222014016312360525e+02
6.774491598988090571e-03 1.257914538269570386e+02
6.599381117108122329e-03 1.293815060226779963e+02
6.349658342949028762e-03 1.329715582183989966e+02
5.640080216374868116e-03 1.365616104141199685e+02
5.527400428034765639e-03 1.401516626098409404e+02
4.971614985546420583e-03 1.437417148055619123e+02
4.473692137070561965e-03 1.473317670012828842e+02
4.059517779928563039e-03 1.509218191970038561e+02
3.515913936179661855e-03 1.545118713927248280e+02
2.879425402042353095e-03 1.581019235884458283e+02
2.472864544112523232e-03 1.616919757841668002e+02
1.818103611865980575e-03 1.652820279798877721e+02
1.441996750784827180e-03 1.688720801756087440e+02
8.633708106599758021e-04 1.724621323713297159e+02
3.243350664384035838e-04 1.760521845670506877e+02
9.999999999999999547e-07 1.796422367627716596e+02
